BUA22CD,BUA22NM,BUA22NMW,BUA22NMG,BNG_E,BNG_N,LONG,LAT,OBJECTID,Shape__Area,Shape__Length
S45000699,Seafield, , ,300634.1924,666098.9632,-3.58981476,55.87776269,7800,321250,4150
S45000700,Selkirk, , ,346956.4049,628732.3098,-2.842284251,55.54939243,7801,2073750,20550
S45000701,Shandon, , ,224906.4069,688151.4641,-4.813286228,56.05409272,7802,1247500,27350
S45000702,Shewalton, , ,233688.0247,636799.5996,-4.641008334,55.59632855,7803,2413125,20100
S45000703,Shieldhill, , ,289681.8191,676862.4452,-3.769186001,55.97203946,7804,540000,5700
S45000704,Shotts, , ,287332.8818,659928.0017,-3.799745149,55.81941597,7805,2803125,25650
S45000705,Shader, ,Siadar,140873.9672,955946.1683,-6.438838513,58.41482259,7806,308125,7700
S45000706,Skelmorlie, , ,219590.1318,667947.9867,-4.885005459,55.87082681,7807,896875,10000
S45000707,Slamannan, , ,285463.6155,673087.7025,-3.83513021,55.93715343,7808,402500,7250
S45000708,Southerness, , ,297550.4578,554766.3739,-3.598235827,54.87712625,7809,423125,6100
S45000709,Spean Bridge, , ,222233.1058,781732.5668,-4.919964579,56.89277007,7810,486875,10850
S45000710,Spittal (South Lanarkshire), , ,260812.5851,660251.1298,-4.222852499,55.81539829,7811,318125,3450
S45000711,Springfield, , ,334150.1517,711973.8268,-3.065551188,56.29560989,7812,330625,5450
S45000712,Springside, , ,236918.4973,638764.7938,-4.590961936,55.61506122,7813,323750,5350
S45000713,Strontian, ,Sron an t-Sithein,181790.1122,762401.2287,-5.566061879,56.70218453,7814,627500,18700
S45000714,St Andrews, , ,350083.6483,716235.6651,-2.808951128,56.33584304,7815,4796250,21300
S45000715,St Boswells, , ,359354.4044,630808.5119,-2.646101652,55.5692399,7816,518750,7150
S45000716,St Combs, , ,405316.0606,863134.7433,-1.912575971,57.65808246,7817,316250,3650
S45000717,St Cyrus, , ,374535.8126,764887.6344,-2.418271171,56.77486554,7818,635000,11400
S45000718,St Fergus, , ,409645.2175,853545.2742,-1.840406013,57.57187617,7819,2606250,16700
S45000719,St Fillans, , ,269589.3312,724288.6314,-4.114190146,56.39280943,7820,320625,9250
S45000720,St John's Town of Dalry, , ,262167.1886,581180.8142,-4.162036998,55.1058183,7821,320000,5450
S45000721,St Madoes and Glencarse, , ,319638.0546,721001.367,-3.302726302,56.37445472,7822,458125,7500
S45000722,St Margaret's Hope, , ,344686.318,993360.3467,-2.959614798,58.82415899,7823,310625,7200
S45000723,St Monance, , ,352411.1568,701728.3669,-2.768690621,56.20575727,7824,404375,4400
S45000724,Stanley (Perth and Kinross), , ,310811.5957,733074.2402,-3.449706214,56.48129964,7825,519375,7150
S45000725,Star, , ,331518.8502,703290.7397,-3.105805355,56.21723988,7826,261250,5850
S45000726,Steelend, , ,306422.1325,694060.2022,-3.507085065,56.13005866,7827,445625,4600
S45000727,Stornoway, ,Steòrnabhagh,142387.0169,933313.0825,-6.387796672,58.21304007,7828,4556875,69650
S45000728,Stepps, , ,266272.4512,668369.7073,-4.139792189,55.88983541,7829,1498125,14000
S45000729,Stevenston, , ,227014.641,641714.4171,-4.749872223,55.63811309,7830,3430000,40300
S45000730,Stewarton, , ,241831.7067,645929.3982,-4.517160537,55.68099687,7831,2343750,20950
S45000731,Stirling, , ,279801.8977,694465.5064,-3.935294839,56.12773299,7832,12535625,74450
S45000732,Stonehaven, , ,386902.9386,786336.9455,-2.217032709,56.96806683,7833,2995000,27400
S45000733,Stonehouse (South Lanarkshire), , ,275385.9036,646661.0688,-3.984236083,55.697347,7834,1511875,14950
S45000734,Stoneyburn, , ,297553.9391,662544.4649,-3.637682521,55.84519343,7835,601875,9450
S45000735,Stoneykirk, , ,211003.1984,554634.9342,-4.945485594,54.85072886,7836,463750,10950
S45000736,Stow (Scottish Borders), , ,345694.732,645102.6966,-2.865514631,55.69632832,7837,321875,5550
S45000737,Stracathro, , ,362637.8271,764984.3748,-2.612953978,56.77492955,7838,331250,6300
S45000738,Strachur, , ,208528.507,701076.0819,-5.085148824,56.16377524,7839,255000,6550
S45000739,Stranraer, , ,206256.8125,560670.8124,-5.023361575,54.90307918,7840,3821875,25700
S45000740,Strathaven, , ,270206.5201,644796.8383,-4.065700554,55.67924868,7841,2666250,20550
S45000741,Strathblane, , ,256049.3516,679244.0255,-4.308912458,55.98451131,7842,1092500,17000
S45000742,Strathkinness, , ,345856.2558,716078.3366,-2.877284599,56.33396445,7843,366875,5800
S45000743,Strathmiglo, , ,321767.6383,710091.4529,-3.265010267,56.27681932,7844,379375,5650
S45000744,Strathpeffer, , ,247828.6831,857799.0967,-4.546937688,57.58451105,7845,770625,11650
S45000745,Strichen, , ,394672.2938,855172.3049,-2.090764152,57.58655848,7846,498125,8350
S45000746,Stromness, , ,325405.0412,1009037.12,-3.298699263,58.96199536,7847,1110625,21800
S45000747,Strone, , ,219098.257,680839.6023,-4.90149437,55.9863226,7848,755625,22400
S45000748,Stuartfield, , ,397620.396,846114.4544,-2.04136428,57.50522284,7849,453750,7400
S45000749,Swordale, ,Suardail,149588.6364,931299.4638,-6.263412287,58.19915309,7850,236875,6850
S45000750,Swinton (Scottish Borders), , ,383601.4527,647345.6473,-2.262601947,55.71925206,7851,328750,4150
S45000751,Symbister, , ,454360.0766,1162364.068,-1.017065085,60.34167744,7852,348750,11800
S45000752,Symington (South Ayrshire), , ,238479.9475,631544.9955,-4.561970152,55.5507752,7853,640000,9350
S45000753,Symington (South Lanarkshire), , ,299460.7172,635314.4742,-3.597226526,55.60102691,7854,505625,12350
S45000754,Habost and Swainbost, ,Tàbost and Suainebost,151810.2247,962934.8439,-6.259751789,58.48375613,7855,244375,6800
S45000755,Tain, , ,277769.4877,881881.85,-4.058780198,57.80978852,7856,1558750,15800
S45000756,Tankerness, , ,348093.8141,1008189.051,-2.90408467,58.95773723,7857,1542500,8600
S45000757,Lochyside, ,Taobh Lochaidh,211784.9852,776807.7005,-5.087566634,56.84446966,7858,790000,14350
S45000758,Tarbet, , ,231889.4026,704635.7695,-4.711692944,56.20453437,7859,223750,7250
S45000759,Tarbolton, , ,243108.9297,627144.1405,-4.486175365,55.51278061,7860,503750,5650
S45000760,Tarland, , ,347977.6229,804489.3652,-2.860948466,57.12836502,7861,417500,6750
S45000761,Tarves, , ,386461.1819,830964.1307,-2.226741644,57.36893592,7862,532500,5300
S45000762,Taynuilt, , ,200560.7354,730860.6222,-5.235762377,56.42767611,7863,288750,7300
S45000763,Tayport, , ,345658.2471,728736.9827,-2.883115377,56.44765486,7864,1106250,13250
S45000764,Tayvallich, , ,174165.8826,687313.1447,-5.625755688,56.02533446,7865,286875,10250
S45000765,Thankerton, , ,297188.3807,638090.7154,-3.634311843,55.62548702,7866,243750,6000
S45000766,Thornhill (Dumfries and Galloway), , ,287890.8024,595527.3249,-3.764747706,55.24116087,7867,769375,8650
S45000767,Thornhill (Stirling), , ,266364.6136,699824.9689,-4.1539978,56.17227652,7868,300625,6050
S45000768,Thornton (Fife), , ,328867.6039,697444.4502,-3.146977366,56.16433549,7869,715625,9500
S45000769,Thorntonhall, , ,259200.5548,655254.1179,-4.245972014,55.77006733,7870,432500,6000
S45000770,Throsk, , ,285080.2685,691800.2564,-3.849280281,56.1051003,7871,236250,4550
S45000771,Thurso, , ,311062.7107,968136.2828,-3.531713167,58.5920685,7872,2815000,27650
S45000772,Tighnabruaich, , ,197674.0033,672563.5873,-5.238139171,55.90352997,7873,519375,12050
S45000773,Tillicoultry, , ,292002.7866,697034.8027,-3.740160873,56.15372448,7874,1342500,11950
S45000774,Tobermory, , ,150383.0909,755187.4538,-6.070731455,56.62182287,7875,713125,9800
S45000775,North Tolsta, ,Tolastadh bho Thuath,153636.3213,946985.2645,-6.211408693,58.3419331,7876,674375,15400
S45000776,Tomintoul, , ,316279.4452,822579.1047,-3.3904986,57.28612932,7877,1416875,10600
S45000777,Tongland, , ,269661.4964,553734.9371,-4.032155934,54.86136856,7878,203125,6600
S45000778,Torphichen, , ,296776.3277,672362.8599,-3.653842879,55.93320755,7879,366875,8300
S45000779,Torphins, , ,362389.6412,801758.4173,-2.622495759,57.10524272,7880,732500,10100
S45000780,Torrance, , ,261986.0033,674296.6387,-4.211301857,55.94183829,7881,718125,9250
S45000781,Torryburn and Newmills, , ,302139.1633,686153.0279,-3.573062981,56.05818354,7882,312500,7050
S45000782,Toward, , ,213485.0056,667664.0834,-4.982240187,55.86595532,7883,255625,6800
S45000783,Tranent, , ,340632.9226,672305.0506,-2.951981413,55.94011232,7884,3029375,14050
S45000784,Troon (South Ayrshire), , ,232754.4963,631653.1942,-4.652688197,55.54981636,7885,5283125,43750
S45000785,Tullibody, , ,285262.2088,694560.5699,-3.847544682,56.12993121,7886,3406875,21550
S45000786,Tummel Bridge, , ,276439.9068,759147.3075,-4.019901337,56.70762384,7887,328125,8700
S45000787,Tong, ,Tunga,145100.9617,936587.3698,-6.345332148,58.24394041,7888,578750,12800
S45000788,Turriff, , ,372600.7603,849860.162,-2.459301157,57.53803913,7889,1993750,20700
S45000789,Uachdar, , ,79029.09767,856720.6102,-7.358527968,57.4866324,7890,2639375,15600
S45000790,Uddingston, , ,270237.5002,661193.6769,-4.073005701,55.82648708,7891,5961250,31400
S45000791,Uddington, , ,283823.5562,633585.7091,-3.844541811,55.58201879,7892,303125,3300
S45000792,Ullapool, , ,212909.7483,894126.0327,-5.158399705,57.89720131,7893,669375,9600
S45000793,Uphall, , ,306023.144,671716.5992,-3.505667297,55.92930086,7894,1258750,10650
S45000794,Uplawmoor, , ,243575.1994,655230.2289,-4.49478129,55.76505168,7895,345625,4900
S45000795,Walkerburn, , ,335932.8036,637179.4686,-3.018941669,55.62395502,7896,290625,6400
S45000796,Wallyford, , ,337033.9482,672023.3285,-3.009521636,55.93712284,7897,1286250,14500
S45000797,Waterfoot, , ,257146.595,654048.3937,-4.278052554,55.75864006,7898,361875,5250
S45000798,Waterside, , ,244575.4361,608275.0662,-4.452446242,55.34385729,7899,294375,4400
S45000799,Watten, , ,324097.7462,954553.5418,-3.303009665,58.47258896,7900,225000,4850
S45000800,Wattston, , ,277492.4978,669937.3006,-3.961224665,55.90689811,7901,233750,4500
S45000801,Weisdale, , ,440078.3076,1156544.901,-1.276911396,60.29109337,7902,1680000,47150
S45000802,Wellbank, , ,347139.7564,736862.5917,-2.860737242,56.52081554,7903,203750,2950
S45000803,Wemyss Bay, , ,219533.8997,668945.5133,-4.88656751,55.87975701,7904,1019375,10600
S45000804,West Barns, , ,365684.5575,678065.4256,-2.551695448,55.9943118,7905,240000,4050
S45000805,West Calder, , ,302216.9942,663112.405,-3.563448103,55.85126293,7906,828750,8100
S45000806,West Darlochan, , ,166459.1606,622416.8026,-5.693709289,55.43977336,7907,4160625,15950
S45000807,West End (South Lanarkshire), , ,296163.6005,645901.2558,-3.65353453,55.69541904,7908,300625,3050
S45000808,West Kilbride, , ,220448.57,647850.1801,-4.858061562,55.69079451,7909,1795625,16100
S45000809,West Linton, , ,314915.2142,651889.8396,-3.357177658,55.75286657,7910,822500,12650
S45000810,Wester Pencaitland, , ,343990.3982,668693.7651,-2.897489088,55.90807328,7911,334375,6350
S45000811,Westhill, , ,382792.0999,807062.6787,-2.286072167,57.15411085,7912,4456875,31600
S45000812,Westmuir, , ,336664.6576,752688.6726,-3.034838179,56.66167491,7913,239375,5450
S45000813,Whitburn (West Lothian), , ,294354.6575,664631.3737,-3.689565297,55.8632454,7914,3223125,17400
S45000814,Whitecraig, , ,335239.6363,670188.9731,-3.037798681,55.92040555,7915,402500,4750
S45000815,Whitehills, , ,365599.9059,865424.5547,-2.578446451,57.6773571,7916,398125,6100
S45000816,Whithorn, , ,244634.9544,540360.7545,-4.414532809,54.73414219,7917,390000,7050
S45000817,Whiting Bay, , ,204432.8671,625726.7281,-5.096769629,55.48611024,7918,669375,16350
S45000818,Wick (Highland), , ,336589.574,951426.5301,-3.088025082,58.44650635,7919,4877500,38150
S45000819,Wigtown, , ,243311.6794,555197.4239,-4.443090882,54.86693946,7920,418125,5000
S45000820,Winchburgh, , ,308063.0099,675339.5774,-3.474267876,55.96223632,7921,1244375,9250
S45000821,Windygates, , ,334538.5875,699963.6514,-3.056301486,56.18777884,7922,269375,5800
S45000822,Wishaw, , ,279603.2639,655328.6523,-3.920999633,55.77624775,7923,8354375,60400
W45000001,Bull Bay,Porthllechog, ,242544.7148,394162.5445,-4.370899232,53.42069198,7924,239375,4700
W45000002,Tregele, , ,235279.2023,393682.7764,-4.479872053,53.41416399,7925,520625,5100
W45000003,Cemaes, , ,237009.388,393411.4012,-4.453725462,53.41226451,7926,477500,8050
W45000004,Amlwch, , ,244206.7898,392755.6853,-4.345215312,53.40855072,7927,1450000,24600
W45000005,Llanfechell, , ,236739.8694,391211.7005,-4.456637482,53.39242722,7928,272500,4400
W45000006,Penysarn, , ,246047.4293,390477.4715,-4.316437613,53.38863005,7929,216250,4250
W45000007,Rhos-y-bol, , ,242550.1421,388235.8784,-4.367859614,53.36746696,7930,218750,6300
W45000008,Moelfre, , ,251145.0167,386430.41,-4.237943694,53.35374263,7931,398750,8400
W45000009,Talacre, , ,312086.5008,384361.2694,-3.322109114,53.34880658,7932,790000,11650
W45000010,Llanerchymedd, , ,241837.6394,384135.8425,-4.376508052,53.33043216,7933,338750,7250
W45000011,Gwespyr, , ,310483.0627,383907.3524,-3.346060386,53.34445833,7934,1048750,23600
W45000012,Gronant, , ,309513.5815,383264.6417,-3.360434196,53.33851772,7935,558750,8300
W45000013,Benllech, , ,251566.2268,382617.0534,-4.229832218,53.31961017,7936,1239375,17000
W45000014,Brynteg (Isle of Anglesey), , ,249548.2077,382607.2278,-4.260097516,53.318952,7937,222500,7150
W45000015,Prestatyn, , ,306269.2873,382580.737,-3.408940193,53.33180676,7938,5477500,28950
W45000016,Holyhead,Caergybi, ,224940.2377,382365.8082,-4.628991452,53.30921743,7939,4176250,40800
W45000017,Ffynnongroyw, , ,313491.7296,382256.8398,-3.300429996,53.33012748,7940,271875,8150
W45000018,Penrhyn-side, , ,280872.1308,382152.2567,-3.789965135,53.32284526,7941,216250,3800
W45000019,Pen-y-ffordd, , ,313060.762,381926.2122,-3.306808535,53.32708565,7942,238750,5950
W45000020,Llandudno, , ,278318.4031,381898.9816,-3.828186563,53.31998853,7943,4038125,28350
W45000021,Penrhyn Bay, , ,281865.463,381329.5475,-3.774752998,53.31567652,7944,1270625,11750
W45000022,Rhyl, , ,301773.8159,380858.0635,-3.475886603,53.31551119,7945,6646250,25600
W45000023,Meliden,Gallt, ,306132.9287,380660.7397,-3.410417863,53.31452958,7946,748750,13650
W45000024,Bodedern, , ,233249.9963,380202.65,-4.503264285,53.29247457,7947,351875,5500
W45000025,Trelogan, , ,311746.5783,380025.7158,-3.326004902,53.30978952,7948,298750,7300
W45000026,Mostyn, , ,316337.0416,379966.0143,-3.257112253,53.30999896,7949,1018750,16750
W45000027,Llanddona, , ,257395.9133,379551.4235,-4.141003357,53.29367668,7950,394375,8850
W45000028,Llangoed, , ,260817.3857,379537.6027,-4.089701535,53.29446274,7951,422500,9250
W45000029,Kinmel Bay,Bae Cinmel, ,298758.7724,379519.7103,-3.520699163,53.30291694,7952,4260625,40800
W45000030,Valley,Y Fali, ,229092.096,379442.39,-4.56516966,53.2843226,7953,712500,8300
W45000031,Colwyn Bay,Bae Colwyn, ,284012.6292,379160.05,-3.74174508,53.29665965,7954,8695000,70800
W45000032,Trearddur, , ,225385.082,379137.6909,-4.620546271,53.2803781,7955,1579375,31900
W45000033,Bryn Pydew, , ,280818.196,379135.3963,-3.789640082,53.29572872,7956,310625,11050
W45000034,Dyserth, , ,306013.5029,379089.5098,-3.411743875,53.30038935,7957,900000,14950
W45000035,Conwy, , ,278517.549,378619.2358,-3.823941897,53.29056861,7958,5581250,54400
W45000036,Pensarn, , ,294967.5775,378521.6761,-3.577236543,53.2932105,7959,433750,5500
W45000037,Pentraeth, , ,252349.3718,378514.8317,-4.216175352,53.28298324,7960,271250,5500
W45000038,Caergeiliog, , ,230769.1301,378413.9023,-4.539492534,53.27562511,7961,296875,8250
W45000039,Llanddulas, , ,290484.0936,378213.76,-3.644365135,53.28953549,7962,605000,7750
W45000040,Rhuddlan, , ,302360.2888,377991.8375,-3.46620372,53.28986456,7963,1335000,15750
W45000041,Greenfield (Flintshire),Maes-Glas, ,320059.6701,377776.3454,-3.200702903,53.29089671,7964,230625,4750
W45000042,Bryngwran, , ,235110.7832,377490.3894,-4.473966989,53.2687,7965,227500,4100
W45000043,Abergele, , ,294352.1584,377486.6738,-3.586121062,53.28378828,7966,2510625,17800
W45000044,Bagillt, , ,319522.5775,377393.8304,-3.208661203,53.28737777,7967,2158750,29950
W45000045,Mynydd Marian, , ,289485.4504,377363.0698,-3.659043233,53.2816846,7968,573125,15550
W45000046,Dwygyfylchi, , ,273732.6778,377245.5171,-3.895136007,53.27710822,7969,690625,8950
W45000047,Gorsedd, , ,315207.486,376545.123,-3.273145834,53.27907728,7970,266875,5050
W45000048,Gwalchmai, , ,238872.1459,376356.5477,-4.417046504,53.25967372,7971,278125,8700
W45000049,Llansanffraid Glan Conwy, , ,280512.2432,376207.8807,-3.793126245,53.26935801,7972,595000,8150
W45000050,Penmaenmawr, , ,271968.2535,376157.2736,-3.92114296,53.26690838,7973,916250,15550
W45000051,Mona, , ,241660.2549,375989.282,-4.375104733,53.25721504,7974,496875,14100
W45000052,Holywell (Flintshire),Treffynnon, ,318770.8236,375988.4337,-3.219575355,53.27463307,7975,2696875,37050
W45000053,Beaumaris, , ,260085.2177,375965.9301,-4.09910524,53.26218656,7976,511875,6800
W45000054,Llangefni, , ,246234.8644,375566.8684,-4.306385066,53.25476715,7977,2426875,24250
W45000055,Bodelwyddan, , ,299729.6056,375534.7733,-3.504877198,53.26729462,7978,1196250,15300
W45000056,Llanfairyneubwll, , ,230738.4478,375516.8231,-4.538410071,53.24959974,7979,1737500,20150
W45000057,Rhoscolyn,Llangwenfaen, ,228362.704,375406.0823,-4.573919738,53.24784213,7980,237500,4650
W45000058,Henryd, , ,277735.8437,375292.623,-3.834381925,53.26050199,7981,273125,8700
W45000059,Rhostrehwfa, , ,243987.0937,374835.584,-4.339689813,53.24754291,7982,241875,8300
W45000060,Llanfairfechan, , ,268535.6098,374823.722,-3.972026961,53.25408831,7983,1425625,20050
W45000061,St Asaph,Llanelwy, ,303119.9413,374369.4421,-3.453706711,53.25745381,7984,2007500,25900
W45000062,Llandegfan, , ,256808.6516,373712.1447,-4.147176725,53.2410673,7985,884375,20150
W45000063,Betws-yn-Rhos, , ,290680.201,373513.543,-3.639807254,53.24734424,7986,228750,5700
W45000064,Llangristiolus, , ,243044.0039,373438.6406,-4.353122563,53.23471852,7987,245000,8200
W45000065,Rhosneigr, , ,232023.4536,373230.0264,-4.517964034,53.22947244,7988,593125,6800
W45000066,Bryn Du, , ,234223.344,372954.3602,-4.484897572,53.22768829,7989,250625,8450
W45000067,Caerwys, , ,312838.5491,372844.9877,-3.307649194,53.24544171,7990,373750,5350
W45000068,Flint,Y Fflint, ,324234.3363,372646.6798,-3.136865711,53.24541058,7991,3903750,26600
W45000069,Pentre Berw, , ,247103.6484,372539.9644,-4.291919753,53.22783187,7992,230000,6600
W45000070,Pentre Halkyn,Pentre Helygain, ,320276.2476,372307.7275,-3.196081956,53.24178402,7993,430625,9350
W45000071,Menai Bridge,Porthaethwy, ,255401.2633,372278.3453,-4.167598914,53.22780675,7994,1206250,14250
W45000072,Llanfair Pwllgwyngyll, , ,253414.5997,371992.898,-4.197204718,53.224698,7995,931250,11650
W45000073,Gaerwen, , ,247901.1885,371864.6895,-4.279660282,53.22199583,7996,801875,14300
W45000074,Nant-y-Patrick, , ,304585.2756,371663.8169,-3.430937093,53.2334069,7997,331875,6650
W45000075,Bangor, , ,257204.4661,371339.2671,-4.140186241,53.21985951,7998,4394375,42800
W45000076,Lixwm,Licswm, ,317042.8319,371154.1058,-3.244220155,53.23092078,7999,260000,5900
